Value,Description,Reference
0,Reserved,[RFC3411]
1,usmNoAuthProtocol - no authentication,[RFC3414]
2,usmHMACMD5AuthProtocol - HMAC-MD5-96,[RFC3414]
3,usmHMACSHAAuthProtocol - HMAC-SHA-96,[RFC3414]
4,usmHMAC128SHA224AuthProtocol,[RFC7860]
5,usmHMAC192SHA256AuthProtocol,[RFC7860]
6,usmHMAC256SHA384AuthProtocol,[RFC7860]
7,usmHMAC384SHA512AuthProtocol,[RFC7860]
