Value,Description,Reference
0,Reserved,[RFC4129]
1,Data Request Message,[RFC4129]
2,Data Indication Message,[RFC4129]
3,Unit Data Request Message,[RFC4129]
4,Unit Data Indication Message,[RFC4129]
5,Establish Request,[RFC4129]
6,Establish Confirm,[RFC4129]
7,Establish Indication,[RFC4129]
8,Release Request,[RFC4129]
9,Release Confirm,[RFC4129]
10,Release Indication,[RFC4129]
