Value,Description,Reference
0,Reserved,[RFC4233]
1,Data Request Message,[RFC4233]
2,Data Indication Message,[RFC4233]
3,Unit Data Request Message,[RFC4233]
4,Unit Data Indication Message,[RFC4233]
5,Establish Request,[RFC4233]
6,Establish Confirm,[RFC4233]
7,Establish Indication,[RFC4233]
8,Release Request,[RFC4233]
9,Release Confirm,[RFC4233]
10,Release Indication,[RFC4233]
11-127,Unassigned,
128-255,Reserved for IETF-Defined QPTM extensions,
