Value,Description,Reference
1,Reverse-Rspec,"[Anon, ""PacketCable Dynamic Quality-of-Service
Specification"", PKT-SP-DQOS-O01-991201, date unknown.
Available from]"
2,Reverse-Session,"[Anon, ""PacketCable Dynamic Quality-of-Service
Specification"", PKT-SP-DQOS-O01-991201, date unknown.
Available from]"
3,Reverse-Sender-Template,"[Anon, ""PacketCable Dynamic Quality-of-Service
Specification"", PKT-SP-DQOS-O01-991201, date unknown.
Available from]"
4,Reverse-Sender-Tspec,"[Anon, ""PacketCable Dynamic Quality-of-Service
Specification"", PKT-SP-DQOS-O01-991201, date unknown.
Available from]"
5,Forward-Rspec,"[Anon, ""PacketCable Dynamic Quality-of-Service
Specification"", PKT-SP-DQOS-O01-991201, date unknown.
Available from]"
6,Component-Tspec,"[Anon, ""PacketCable Dynamic Quality-of-Service
Specification"", PKT-SP-DQOS-O01-991201, date unknown.
Available from]"
7,Resource-ID,"[Anon, ""PacketCable Dynamic Quality-of-Service
Specification"", PKT-SP-DQOS-O01-991201, date unknown.
Available from]"
8,Gate-ID,"[Anon, ""PacketCable Dynamic Quality-of-Service
Specification"", PKT-SP-DQOS-O01-991201, date unknown.
Available from]"
9,Commit-Entity,"[Anon, ""PacketCable Dynamic Quality-of-Service
Specification"", PKT-SP-DQOS-O01-991201, date unknown.
Available from]"
