Value,Description,Reference
1,SNMP,[RFC5607]
2,Web-based,[RFC5607]
3,NETCONF,[RFC5607]
4,FTP,[RFC5607]
5,TFTP,[RFC5607]
6,SFTP,[RFC5607]
7,RCP,[RFC5607]
8,SCP,[RFC5607]
