Value,Description,Reference
0x01,B-bit,[RFC2328]
0x02,E-bit,[RFC2328]
0x04,V-bit,[RFC2328]
0x08,W-bit,[RFC1584][RFC5110]
0x10,Nt-bit,[RFC3101]
