Value,Name,Reference
0,Reserved,[RFC5563]
1,802.3,[RFC5563]
2,802.11a/b/g,[RFC5563]
3,802.16e,[RFC5563]
4,802.16m,[RFC5563]
5,3GPP EUTRAN/LTE,[RFC5563]
6,3GPP UTRAN/GERAN,[RFC5563]
7,3GPP2 1xRTT/HRPD,[RFC5563]
8,3GPP2 UMB,[RFC5563]
9-255,Unassigned,
