Value,Description,Reference
0x0,Reserved,[RFC5973]
0x1,CREATE,[RFC5973]
0x2,EXTERNAL,[RFC5973]
0x3,RESPONSE,[RFC5973]
0x4,NOTIFY,[RFC5973]
