"ID",URI,Filename,Reference
yang:ietf-alarms,urn:ietf:params:xml:ns:yang:ietf-alarms,ns/yang/ietf-alarms.txt,[RFC8632]
yang:ietf-alarms-x733,urn:ietf:params:xml:ns:yang:ietf-alarms-x733,ns/yang/ietf-alarms-x733.txt,[RFC8632]
yang:ietf-babel,urn:ietf:params:xml:ns:yang:ietf-babel,ns/yang/ietf-babel.txt,[RFC-ietf-babel-yang-model-13]
yang:ietf-bfd,urn:ietf:params:xml:ns:yang:ietf-bfd,ns/yang/ietf-bfd.txt,[RFC9314]
yang:ietf-bfd-ip-mh,urn:ietf:params:xml:ns:yang:ietf-bfd-ip-mh,ns/yang/ietf-bfd-ip-mh.txt,[RFC9314]
yang:ietf-bfd-ip-sh,urn:ietf:params:xml:ns:yang:ietf-bfd-ip-sh,ns/yang/ietf-bfd-ip-sh.txt,[RFC9314]
yang:ietf-bfd-lag,urn:ietf:params:xml:ns:yang:ietf-bfd-lag,ns/yang/ietf-bfd-lag.txt,[RFC9314]
yang:ietf-bfd-mpls,urn:ietf:params:xml:ns:yang:ietf-bfd-mpls,ns/yang/ietf-bfd-mpls.txt,[RFC9314]
yang:ietf-bfd-types,urn:ietf:params:xml:ns:yang:ietf-bfd-types,ns/yang/ietf-bfd-types.txt,[RFC9314]
yang:ietf-bfd-unsolicited,urn:ietf:params:xml:ns:yang:ietf-bfd-unsolicited,ns/yang/ietf-bfd-unsolicited.txt,[RFC9468]
yang:ietf-complex-type-instance,urn:ietf:params:xml:ns:yang:ietf-complex-type-instance,ns/yang/ietf-complex-type-instance.txt,[RFC6095]
yang:ietf-complex-types,urn:ietf:params:xml:ns:yang:ietf-complex-types,ns/yang/ietf-complex-types.txt,[RFC6095]
yang:ietf-connection-oriented-oam,urn:ietf:params:xml:ns:yang:ietf-connection-oriented-oam,ns/yang/ietf-connection-oriented-oam.txt,[RFC8531]
yang:ietf-connectionless-oam,urn:ietf:params:xml:ns:yang:ietf-connectionless-oam,ns/yang/ietf-connectionless-oam.txt,[RFC8532]
yang:ietf-connectionless-oam-methods,urn:ietf:params:xml:ns:yang:ietf-connectionless-oam-methods,ns/yang/ietf-connectionless-oam-methods.txt,[RFC8533]
yang:ietf-datastores,urn:ietf:params:xml:ns:yang:ietf-datastores,ns/yang/ietf-datastores.txt,[RFC8342]
yang:ietf-dc-fabric-topology,urn:ietf:params:xml:ns:yang:ietf-dc-fabric-topology,ns/yang/ietf-dc-fabric-topology.txt,[RFC8542]
yang:ietf-dc-fabric-topology-state,urn:ietf:params:xml:ns:yang:ietf-dc-fabric-topology-state,ns/yang/ietf-dc-fabric-topology-state.txt,[RFC8542]
yang:ietf-dc-fabric-types,urn:ietf:params:xml:ns:yang:ietf-dc-fabric-types,ns/yang/ietf-dc-fabric-types.txt,[RFC8542]
yang:ietf-dhcpv6-client,urn:ietf:params:xml:ns:yang:ietf-dhcpv6-client,ns/yang/ietf-dhcpv6-client.txt,[RFC9243]
yang:ietf-dhcpv6-common,urn:ietf:params:xml:ns:yang:ietf-dhcpv6-common,ns/yang/ietf-dhcpv6-common.txt,[RFC9243]
yang:ietf-dhcpv6-relay,urn:ietf:params:xml:ns:yang:ietf-dhcpv6-relay,ns/yang/ietf-dhcpv6-relay.txt,[RFC9243]
yang:ietf-dhcpv6-server,urn:ietf:params:xml:ns:yang:ietf-dhcpv6-server,ns/yang/ietf-dhcpv6-server.txt,[RFC9243]
yang:ietf-dots-call-home,urn:ietf:params:xml:ns:yang:ietf-dots-call-home,ns/yang/ietf-dots-call-home.txt,[RFC9066]
yang:ietf-dots-data-channel,urn:ietf:params:xml:ns:yang:ietf-dots-data-channel,ns/yang/ietf-dots-data-channel.txt,[RFC8783]
yang:ietf-dots-mapping,urn:ietf:params:xml:ns:yang:ietf-dots-mapping,ns/yang/ietf-dots-mapping.txt,[RFC9244]
yang:ietf-dots-robust-trans,urn:ietf:params:xml:ns:yang:ietf-dots-robust-trans,ns/yang/ietf-dots-robust-trans.txt,[RFC9362]
yang:ietf-dots-signal-channel,urn:ietf:params:xml:ns:yang:ietf-dots-signal-channel,ns/yang/ietf-dots-signal-channel.txt,[RFC9132]
yang:ietf-dots-signal-control,urn:ietf:params:xml:ns:yang:ietf-dots-signal-control,ns/yang/ietf-dots-signal-control.txt,[RFC9133]
yang:ietf-dots-telemetry,urn:ietf:params:xml:ns:yang:ietf-dots-telemetry,ns/yang/ietf-dots-telemetry.txt,[RFC9244]
yang:ietf-dslite,urn:ietf:params:xml:ns:yang:ietf-dslite,ns/yang/ietf-dslite.txt,[RFC8513]
yang:ietf-ethernet-segment,urn:ietf:params:xml:ns:yang:ietf-ethernet-segment,ns/yang/ietf-ethernet-segment.txt,[RFC9291]
yang:ietf-ethertypes,urn:ietf:params:xml:ns:yang:ietf-ethertypes,ns/yang/ietf-ethertypes.txt,[RFC8519]
yang:ietf-factory-default,urn:ietf:params:xml:ns:yang:ietf-factory-default,ns/yang/ietf-factory-default.txt,[RFC8808]
yang:ietf-geo-location,urn:ietf:params:xml:ns:yang:ietf-geo-location,ns/yang/ietf-geo-location.txt,[RFC9179]
yang:ietf-hardware,urn:ietf:params:xml:ns:yang:ietf-hardware,ns/yang/ietf-hardware.txt,[RFC8348]
yang:ietf-hardware-state,urn:ietf:params:xml:ns:yang:ietf-hardware-state,ns/yang/ietf-hardware-state.txt,[RFC8348]
yang:ietf-i2nsf-capability,urn:ietf:params:xml:ns:yang:ietf-i2nsf-capability,ns/yang/ietf-i2nsf-capability.txt,[RFC-ietf-i2nsf-capability-data-model-32]
yang:ietf-i2nsf-cons-facing-interface,urn:ietf:params:xml:ns:yang:ietf-i2nsf-cons-facing-interface,ns/yang/ietf-i2nsf-cons-facing-interface.txt,[RFC-ietf-i2nsf-consumer-facing-interface-dm-31]
yang:ietf-i2nsf-ike,urn:ietf:params:xml:ns:yang:ietf-i2nsf-ike,ns/yang/ietf-i2nsf-ike.txt,[RFC9061]
yang:ietf-i2nsf-ikec,urn:ietf:params:xml:ns:yang:ietf-i2nsf-ikec,ns/yang/ietf-i2nsf-ikec.txt,[RFC9061]
yang:ietf-i2nsf-ikeless,urn:ietf:params:xml:ns:yang:ietf-i2nsf-ikeless,ns/yang/ietf-i2nsf-ikeless.txt,[RFC9061]
yang:ietf-i2nsf-monitoring-interface,urn:ietf:params:xml:ns:yang:ietf-i2nsf-monitoring-interface,ns/yang/ietf-i2nsf-monitoring-interface.txt,[RFC-ietf-i2nsf-nsf-monitoring-data-model-19]
yang:ietf-i2nsf-nsf-facing-interface,urn:ietf:params:xml:ns:yang:ietf-i2nsf-nsf-facing-interface,ns/yang/ietf-i2nsf-nsf-facing-interface.txt,[RFC-ietf-i2nsf-nsf-facing-interface-dm-28]
yang:ietf-i2nsf-registration-interface,urn:ietf:params:xml:ns:yang:ietf-i2nsf-registration-interface,ns/yang/ietf-i2nsf-registration-interface.txt,[RFC-ietf-i2nsf-registration-interface-dm-26]
yang:ietf-i2rs-rib,urn:ietf:params:xml:ns:yang:ietf-i2rs-rib,ns/yang/ietf-i2rs-rib.txt,[RFC8431]
yang:ietf-igmp-mld,urn:ietf:params:xml:ns:yang:ietf-igmp-mld,ns/yang/ietf-igmp-mld.txt,[RFC8652]
yang:ietf-igmp-mld-proxy,urn:ietf:params:xml:ns:yang:ietf-igmp-mld-proxy,ns/yang/ietf-igmp-mld-proxy.txt,[RFC9398]
yang:ietf-igmp-mld-snooping,urn:ietf:params:xml:ns:yang:ietf-igmp-mld-snooping,ns/yang/ietf-igmp-mld-snooping.txt,[RFC9166]
yang:ietf-inet-types,urn:ietf:params:xml:ns:yang:ietf-inet-types,ns/yang/ietf-inet-types.txt,[RFC6991]
yang:ietf-interface-protection,urn:ietf:params:xml:ns:yang:ietf-interface-protection,ns/yang/ietf-interface-protection.txt,[RFC8561]
yang:ietf-interfaces,urn:ietf:params:xml:ns:yang:ietf-interfaces,ns/yang/ietf-interfaces.txt,[RFC8343]
yang:ietf-ip,urn:ietf:params:xml:ns:yang:ietf-ip,ns/yang/ietf-ip.txt,[RFC8344]
yang:ietf-ipfix-psamp,urn:ietf:params:xml:ns:yang:ietf-ipfix-psamp,ns/yang/ietf-ipfix-psamp.txt,[RFC6728]
yang:ietf-ipsec-iptfs,urn:ietf:params:xml:ns:yang:ietf-ipsec-iptfs,ns/yang/ietf-ipsec-iptfs.txt,[RFC9348]
yang:ietf-ipv4-unicast-routing,urn:ietf:params:xml:ns:yang:ietf-ipv4-unicast-routing,ns/yang/ietf-ipv4-unicast-routing.txt,[RFC8349]
yang:ietf-ipv6-unicast-routing,urn:ietf:params:xml:ns:yang:ietf-ipv6-unicast-routing,ns/yang/ietf-ipv6-unicast-routing.txt,[RFC8349]
yang:ietf-isis,urn:ietf:params:xml:ns:yang:ietf-isis,ns/yang/ietf-isis.txt,[RFC9130]
yang:ietf-isis-reverse-metric,urn:ietf:params:xml:ns:yang:ietf-isis-reverse-metric,ns/yang/ietf-isis-reverse-metric.txt,[RFC9194]
yang:ietf-key-chain,urn:ietf:params:xml:ns:yang:ietf-key-chain,ns/yang/ietf-key-chain.txt,[RFC8177]
yang:ietf-l2-topology,urn:ietf:params:xml:ns:yang:ietf-l2-topology,ns/yang/ietf-l2-topology.txt,[RFC8944]
yang:ietf-l2-topology-state,urn:ietf:params:xml:ns:yang:ietf-l2-topology-state,ns/yang/ietf-l2-topology-state.txt,[RFC8944]
yang:ietf-l2vpn-ntw,urn:ietf:params:xml:ns:yang:ietf-l2vpn-ntw,ns/yang/ietf-l2vpn-ntw.txt,[RFC9291]
yang:ietf-l2vpn-svc,urn:ietf:params:xml:ns:yang:ietf-l2vpn-svc,ns/yang/ietf-l2vpn-svc.txt,[RFC8466]
yang:ietf-l3-unicast-topology,urn:ietf:params:xml:ns:yang:ietf-l3-unicast-topology,ns/yang/ietf-l3-unicast-topology.txt,[RFC8346]
yang:ietf-l3-unicast-topology-state,urn:ietf:params:xml:ns:yang:ietf-l3-unicast-topology-state,ns/yang/ietf-l3-unicast-topology-state.txt,[RFC8346]
yang:ietf-l3vpn-ntw,urn:ietf:params:xml:ns:yang:ietf-l3vpn-ntw,ns/yang/ietf-l3vpn-ntw.txt,[RFC9182]
yang:ietf-l3vpn-svc,urn:ietf:params:xml:ns:yang:ietf-l3vpn-svc,ns/yang/ietf-l3vpn-svc.txt,[RFC8299]
yang:ietf-layer0-types,urn:ietf:params:xml:ns:yang:ietf-layer0-types,ns/yang/ietf-layer0-types.txt,[RFC9093]
yang:ietf-lime-time-types,urn:ietf:params:xml:ns:yang:ietf-lime-time-types,ns/yang/ietf-lime-time-types.txt,[RFC8532]
yang:ietf-lmap-common,urn:ietf:params:xml:ns:yang:ietf-lmap-common,ns/yang/ietf-lmap-common.txt,[RFC8194]
yang:ietf-lmap-control,urn:ietf:params:xml:ns:yang:ietf-lmap-control,ns/yang/ietf-lmap-control.txt,[RFC8194]
yang:ietf-lmap-report,urn:ietf:params:xml:ns:yang:ietf-lmap-report,ns/yang/ietf-lmap-report.txt,[RFC8194]
yang:ietf-logical-network-element,urn:ietf:params:xml:ns:yang:ietf-logical-network-element,ns/yang/ietf-logical-network-element.txt,[RFC8530]
yang:ietf-schc-compound-ack,urn:ietf:params:xml:ns:yang:ietf-schc-compound-ack,ns/yang/ietf-schc-compound-ack.txt,[RFC9441]
yang:ietf-microwave-radio-link,urn:ietf:params:xml:ns:yang:ietf-microwave-radio-link,ns/yang/ietf-microwave-radio-link.txt,[RFC8561]
yang:ietf-microwave-types,urn:ietf:params:xml:ns:yang:ietf-microwave-types,ns/yang/ietf-microwave-types.txt,[RFC8561]
yang:ietf-module-tags,urn:ietf:params:xml:ns:yang:ietf-module-tags,ns/yang/ietf-module-tags.txt,[RFC8819]
yang:ietf-module-tags-state,urn:ietf:params:xml:ns:yang:ietf-module-tags-state,ns/yang/ietf-module-tags-state.txt,[RFC8819]
yang:ietf-mpls,urn:ietf:params:xml:ns:yang:ietf-mpls,ns/yang/ietf-mpls.txt,[RFC8960]
yang:ietf-mpls-ldp,urn:ietf:params:xml:ns:yang:ietf-mpls-ldp,ns/yang/ietf-mpls-ldp.txt,[RFC9070]
yang:ietf-mpls-ldp-extended,urn:ietf:params:xml:ns:yang:ietf-mpls-ldp-extended,ns/yang/ietf-mpls-ldp-extended.txt,[RFC9070]
yang:ietf-msdp,urn:ietf:params:xml:ns:yang:ietf-msdp,ns/yang/ietf-msdp.txt,[RFC8916]
yang:ietf-mud,urn:ietf:params:xml:ns:yang:ietf-mud,ns/yang/ietf-mud.txt,[RFC8520]
yang:ietf-mud-transparency,urn:ietf:params:xml:ns:yang:ietf-mud-transparency,ns/yang/ietf-mud-transparency.txt,[RFC9472]
yang:ietf-nat,urn:ietf:params:xml:ns:yang:ietf-nat,ns/yang/ietf-nat.txt,[RFC8512]
yang:ietf-netconf-acm,urn:ietf:params:xml:ns:yang:ietf-netconf-acm,ns/yang/ietf-netconf-acm.txt,[RFC8341]
yang:ietf-netconf-monitoring,urn:ietf:params:xml:ns:yang:ietf-netconf-monitoring,ns/yang/ietf-netconf-monitoring.txt,[RFC6022]
yang:ietf-netconf-nmda,urn:ietf:params:xml:ns:yang:ietf-netconf-nmda,ns/yang/ietf-netconf-nmda.txt,[RFC8526]
yang:ietf-netconf-notifications,urn:ietf:params:xml:ns:yang:ietf-netconf-notifications,ns/yang/ietf-netconf-notifications.txt,[RFC6470]
yang:ietf-netconf-time,urn:ietf:params:xml:ns:yang:ietf-netconf-time,ns/yang/ietf-netconf-time.txt,[RFC7758]
yang:ietf-netconf-with-defaults,urn:ietf:params:xml:ns:yang:ietf-netconf-with-defaults,ns/yang/ietf-netconf-with-defaults.txt,[RFC6243]
yang:ietf-network,urn:ietf:params:xml:ns:yang:ietf-network,ns/yang/ietf-network.txt,[RFC8345]
yang:ietf-network-instance,urn:ietf:params:xml:ns:yang:ietf-network-instance,ns/yang/ietf-network-instance.txt,[RFC8529]
yang:ietf-network-state,urn:ietf:params:xml:ns:yang:ietf-network-state,ns/yang/ietf-network-state.txt,[RFC8345]
yang:ietf-network-topology,urn:ietf:params:xml:ns:yang:ietf-network-topology,ns/yang/ietf-network-topology.txt,[RFC8345]
yang:ietf-network-topology-state,urn:ietf:params:xml:ns:yang:ietf-network-topology-state,ns/yang/ietf-network-topology-state.txt,[RFC8345]
yang:ietf-network-vpn-pm,urn:ietf:params:xml:ns:yang:ietf-network-vpn-pm,ns/yang/ietf-network-vpn-pm.txt,[RFC9375]
yang:ietf-nmda-compare,urn:ietf:params:xml:ns:yang:ietf-nmda-compare,ns/yang/ietf-nmda-compare.txt,[RFC9144]
yang:ietf-notification-capabilities,urn:ietf:params:xml:ns:yang:ietf-notification-capabilities,ns/yang/ietf-notification-capabilities.txt,[RFC9196]
yang:ietf-ntp,urn:ietf:params:xml:ns:yang:ietf-ntp,ns/yang/ietf-ntp.txt,[RFC9249]
yang:ietf-origin,urn:ietf:params:xml:ns:yang:ietf-origin,ns/yang/ietf-origin.txt,[RFC8342]
yang:ietf-ospf,urn:ietf:params:xml:ns:yang:ietf-ospf,ns/yang/ietf-ospf.txt,[RFC9129]
yang:ietf-packet-fields,urn:ietf:params:xml:ns:yang:ietf-packet-fields,ns/yang/ietf-packet-fields.txt,[RFC8519]
yang:ietf-pim-base,urn:ietf:params:xml:ns:yang:ietf-pim-base,ns/yang/ietf-pim-base.txt,[RFC9128]
yang:ietf-pim-bidir,urn:ietf:params:xml:ns:yang:ietf-pim-bidir,ns/yang/ietf-pim-bidir.txt,[RFC9128]
yang:ietf-pim-dm,urn:ietf:params:xml:ns:yang:ietf-pim-dm,ns/yang/ietf-pim-dm.txt,[RFC9128]
yang:ietf-pim-rp,urn:ietf:params:xml:ns:yang:ietf-pim-rp,ns/yang/ietf-pim-rp.txt,[RFC9128]
yang:ietf-pim-sm,urn:ietf:params:xml:ns:yang:ietf-pim-sm,ns/yang/ietf-pim-sm.txt,[RFC9128]
yang:ietf-ptp,urn:ietf:params:xml:ns:yang:ietf-ptp,ns/yang/ietf-ptp.txt,[RFC8575]
yang:ietf-restconf,urn:ietf:params:xml:ns:yang:ietf-restconf,ns/yang/ietf-restconf.txt,[RFC8040]
yang:ietf-restconf-monitoring,urn:ietf:params:xml:ns:yang:ietf-restconf-monitoring,ns/yang/ietf-restconf-monitoring.txt,[RFC8040]
yang:ietf-restconf-subscribed-notifications,urn:ietf:params:xml:ns:yang:ietf-restconf-subscribed-notifications,ns/yang/ietf-restconf-subscribed-notifications.txt,[RFC8650]
yang:ietf-rib-extension,urn:ietf:params:xml:ns:yang:ietf-rib-extension,ns/yang/ietf-rib-extension.txt,[RFC-ietf-rtgwg-yang-rib-extend-21]
yang:ietf-rip,urn:ietf:params:xml:ns:yang:ietf-rip,ns/yang/ietf-rip.txt,[RFC8695]
yang:ietf-routing,urn:ietf:params:xml:ns:yang:ietf-routing,ns/yang/ietf-routing.txt,[RFC8349]
yang:ietf-routing-policy,urn:ietf:params:xml:ns:yang:ietf-routing-policy,ns/yang/ietf-routing-policy.txt,[RFC9067]
yang:ietf-routing-types,urn:ietf:params:xml:ns:yang:ietf-routing-types,ns/yang/ietf-routing-types.txt,[RFC8294]
yang:ietf-sap-ntw,urn:ietf:params:xml:ns:yang:ietf-sap-ntw,ns/yang/ietf-sap-ntw.txt,[RFC9408]
yang:ietf-schc,urn:ietf:params:xml:ns:yang:ietf-schc,ns/yang/ietf-schc.txt,[RFC9363]
yang:ietf-segment-routing,urn:ietf:params:xml:ns:yang:ietf-segment-routing,ns/yang/ietf-segment-routing.txt,[RFC9020]
yang:ietf-segment-routing-common,urn:ietf:params:xml:ns:yang:ietf-segment-routing-common,ns/yang/ietf-segment-routing-common.txt,[RFC9020]
yang:ietf-segment-routing-mpls,urn:ietf:params:xml:ns:yang:ietf-segment-routing-mpls,ns/yang/ietf-segment-routing-mpls.txt,[RFC9020]
yang:ietf-service-assurance,urn:ietf:params:xml:ns:yang:ietf-service-assurance,ns/yang/ietf-service-assurance.txt,[RFC9418]
yang:ietf-service-assurance-device,urn:ietf:params:xml:ns:yang:ietf-service-assurance-device,ns/yang/ietf-service-assurance-device.txt,[RFC9418]
yang:ietf-service-assurance-interface,urn:ietf:params:xml:ns:yang:ietf-service-assurance-interface,ns/yang/ietf-service-assurance-interface.txt,[RFC9418]
yang:ietf-snmp,urn:ietf:params:xml:ns:yang:ietf-snmp,ns/yang/ietf-snmp.txt,[RFC7407]
yang:ietf-softwire-br,urn:ietf:params:xml:ns:yang:ietf-softwire-br,ns/yang/ietf-softwire-br.txt,[RFC8676]
yang:ietf-softwire-ce,urn:ietf:params:xml:ns:yang:ietf-softwire-ce,ns/yang/ietf-softwire-ce.txt,[RFC8676]
yang:ietf-softwire-common,urn:ietf:params:xml:ns:yang:ietf-softwire-common,ns/yang/ietf-softwire-common.txt,[RFC8676]
yang:ietf-subscribed-notifications,urn:ietf:params:xml:ns:yang:ietf-subscribed-notifications,ns/yang/ietf-subscribed-notifications.txt,[RFC8639]
"yang:ietf-syslog (TEMPORARY - registered 2021-07-11, extension registered 2023-06-30, expires 2024-07-11)",urn:ietf:params:xml:ns:yang:ietf-syslog,ns/yang/ietf-syslog.txt,[draft-ietf-netmod-syslog-model-26]
yang:ietf-system,urn:ietf:params:xml:ns:yang:ietf-system,ns/yang/ietf-system.txt,[RFC7317]
yang:ietf-system-capabilities,urn:ietf:params:xml:ns:yang:ietf-system-capabilities,ns/yang/ietf-system-capabilities.txt,[RFC9196]
yang:ietf-system-tacacs-plus,urn:ietf:params:xml:ns:yang:ietf-system-tacacs-plus,ns/yang/ietf-system-tacacs-plus.txt,[RFC9105]
yang:ietf-sztp-bootstrap-server,urn:ietf:params:xml:ns:yang:ietf-sztp-bootstrap-server,ns/yang/ietf-sztp-bootstrap-server.txt,[RFC8572]
yang:ietf-sztp-conveyed-info,urn:ietf:params:xml:ns:yang:ietf-sztp-conveyed-info,ns/yang/ietf-sztp-conveyed-info.txt,[RFC8572]
yang:ietf-sztp-csr,urn:ietf:params:xml:ns:yang:ietf-sztp-csr,ns/yang/ietf-sztp-csr.txt,[RFC-ietf-netconf-sztp-csr-14]
yang:ietf-tcg-algs,urn:ietf:params:xml:ns:yang:ietf-tcg-algs,ns/yang/ietf-tcg-algs.txt,[RFC-ietf-rats-yang-tpm-charra-21]
yang:ietf-tcp,urn:ietf:params:xml:ns:yang:ietf-tcp,ns/yang/ietf-tcp.txt,[RFC-ietf-tcpm-yang-tcp-09]
yang:ietf-te-packet-types,urn:ietf:params:xml:ns:yang:ietf-te-packet-types,ns/yang/ietf-te-packet-types.txt,[RFC8776]
yang:ietf-te-topology,urn:ietf:params:xml:ns:yang:ietf-te-topology,ns/yang/ietf-te-topology.txt,[RFC8795]
yang:ietf-te-topology-state,urn:ietf:params:xml:ns:yang:ietf-te-topology-state,ns/yang/ietf-te-topology-state.txt,[RFC8795]
yang:ietf-te-types,urn:ietf:params:xml:ns:yang:ietf-te-types,ns/yang/ietf-te-types.txt,[RFC8776]
yang:ietf-template,urn:ietf:params:xml:ns:yang:ietf-template,ns/yang/ietf-template.txt,[RFC8407]
yang:ietf-tpm-remote-attestation,urn:ietf:params:xml:ns:yang:ietf-tpm-remote-attestation,ns/yang/ietf-tpm-remote-attestation.txt,[RFC-ietf-rats-yang-tpm-charra-21]
yang:ietf-twamp,urn:ietf:params:xml:ns:yang:ietf-twamp,ns/yang/ietf-twamp.txt,[RFC8913]
yang:ietf-voucher,urn:ietf:params:xml:ns:yang:ietf-voucher,ns/yang/ietf-voucher.txt,[RFC8366]
yang:ietf-voucher-request,urn:ietf:params:xml:ns:yang:ietf-voucher-request,ns/yang/ietf-voucher-request.txt,[RFC8995]
yang:ietf-vpn-common,urn:ietf:params:xml:ns:yang:ietf-vpn-common,ns/yang/ietf-vpn-common.txt,[RFC9181]
yang:ietf-vrrp,urn:ietf:params:xml:ns:yang:ietf-vrrp,ns/yang/ietf-vrrp.txt,[RFC8347]
yang:ietf-wson-topology,urn:ietf:params:xml:ns:yang:ietf-wson-topology,ns/yang/ietf-wson-topology.txt,[RFC9094]
yang:ietf-x509-cert-to-name,urn:ietf:params:xml:ns:yang:ietf-x509-cert-to-name,ns/yang/ietf-x509-cert-to-name.txt,[RFC7407]
yang:ietf-yang-instance-data,urn:ietf:params:xml:ns:yang:ietf-yang-instance-data,ns/yang/ietf-yang-instance-data.txt,[RFC9195]
yang:ietf-yang-library,urn:ietf:params:xml:ns:yang:ietf-yang-library,ns/yang/ietf-yang-library.txt,[RFC8525]
yang:ietf-yang-metadata,urn:ietf:params:xml:ns:yang:ietf-yang-metadata,ns/yang/ietf-yang-metadata.txt,[RFC7952]
yang:ietf-yang-patch,urn:ietf:params:xml:ns:yang:ietf-yang-patch,ns/yang/ietf-yang-patch.txt,[RFC8072]
yang:ietf-yang-push,urn:ietf:params:xml:ns:yang:ietf-yang-push,ns/yang/ietf-yang-push.txt,[RFC8641]
yang:ietf-yang-schema-mount,urn:ietf:params:xml:ns:yang:ietf-yang-schema-mount,ns/yang/ietf-yang-schema-mount.txt,[RFC8528]
yang:ietf-yang-smiv2,urn:ietf:params:xml:ns:yang:ietf-yang-smiv2,ns/yang/ietf-yang-smiv2.txt,[RFC6643]
yang:ietf-yang-structure-ext,urn:ietf:params:xml:ns:yang:ietf-yang-structure-ext,ns/yang/ietf-yang-structure-ext.txt,[RFC8791]
yang:ietf-yang-types,urn:ietf:params:xml:ns:yang:ietf-yang-types,ns/yang/ietf-yang-types.txt,[RFC6991]
yang:ietf-ztp-types,urn:ietf:params:xml:ns:yang:ietf-ztp-types,ns/yang/ietf-ztp-types.txt,[RFC-ietf-netconf-sztp-csr-14]
yang:smiv2,urn:ietf:params:xml:ns:yang:smiv2,ns/yang/ietf-yang-smiv2.txt,[RFC6643]
yang:yin:1,urn:ietf:params:xml:ns:yang:yin:1,ns/yang/yin/1.txt,[RFC6020]
