Value,Description,Reference
0,KINK_DONE,[RFC4430]
1,KINK_AP_REQ,[RFC4430]
2,KINK_AP_REP,[RFC4430]
3,KINK_KRB_ERROR,[RFC4430]
4,KINK_TGT_REQ,[RFC4430]
5,KINK_TGT_REP,[RFC4430]
6,KINK_ISAKMP,[RFC4430]
7,KINK_ENCRYPT,[RFC4430]
8,KINK_ERROR,[RFC4430]
9-127,Unassigned,[RFC4430]
128-255,Private use,[RFC4430]
